#Event Energy_i(MeV)    delta_i(%)       x_i(cm)       y_i(cm) theta_i(mrad)   phi_i(mrad)       x_f(cm)       y_f(cm) theta_f(mrad)   phi_f(mrad)
   111         41.34          37.8             0             0        -34.36             0          28.2         1.566         455.1         793.3
   112         36.42         21.39             0             0          79.4             0         17.54       0.01668         221.5         766.3
   113         38.92         29.73             0             0        -2.343             0         23.33        0.6244         360.8         785.7
   114         41.94         39.79             0             0            72             0         31.18         0.753         443.2         787.8
   115         34.02         13.39             0             0         39.15             0            11       0.08109         137.5         788.1
   116         33.41         11.35             0             0          38.2             0         9.691         1.048         129.3         785.5
   117         25.17         -16.1             0             0         57.75             0        -16.44       -0.1776        -332.3         786.6
   118         40.69         35.62             0             0         20.61             0         27.04       -0.6829           397         767.1
   119         27.28        -9.083             0             0        -12.61             0        -6.483         2.856        -113.2         828.6
   120          36.1         20.34             0             0         30.98             0         16.48        0.2985           244         782.6
   121         33.42         11.39             0             0         61.74             0          9.63       0.09947         116.9         792.9
   122         27.48        -8.416             0             0         8.554             0        -6.285        0.5831          -125           815
   123         35.24         17.46             0             0         34.77             0         14.54       -0.1266         225.3         792.8
   124         39.34         31.13             0             0        -27.57             0         23.94        -0.762         382.3           791
   125         33.44         11.46             0             0         72.26             0         9.224       -0.2476         114.7           792
   126         38.92         29.72             0             0         43.69             0          23.7        0.6351         335.7         780.1
   127         33.48          11.6             0             0        -47.72             0         11.78        0.1155         221.7           804
   128         39.83         32.78             0             0         25.01             0          25.3       -0.2352         385.9         789.7
   129         32.99         9.951             0             0         19.53             0         7.841        0.7332         121.6         794.1
   130         31.47         4.889             0             0        -35.45             0         6.493         -1.04         134.7         763.2
   131         37.64         25.46             0             0         3.748             0          20.2       -0.9638         321.3         785.9
   132         25.66        -14.48             0             0         78.62             0         -16.1       -0.9961        -380.3           749
   133         40.05         33.51             0             0        -28.07             0         25.42          0.14         412.5         790.1
   134         31.57         5.233             0             0         32.56             0         5.237         1.128         87.25         793.9
   135         34.19         13.98             0             0        -18.29             0         12.57        -2.243           189         759.5
   136         38.85         29.48             0             0        -59.97             0            23        0.2515         431.2           794
   137         36.64         22.14             0             0          64.8             0          18.1        0.7556         279.9         793.9
   138         41.26         37.52             0             0        -44.24             0         27.51       -0.5825         474.2         746.6
   139         36.05         20.17             0             0         63.36             0         16.59       -0.3424         213.2         776.6
   140         38.61         28.71             0             0         48.31             0         22.79       -0.4601         332.5         771.5
   141         29.22        -2.596             0             0        -33.78             0         0.655       -0.5357         14.67         773.4
   142         41.47         38.22             0             0        -14.02             0         28.57      -0.02545         434.6         789.6
   143         34.51         15.02             0             0          28.7             0         12.54        0.2585         175.7         793.8
   144         25.41         -15.3             0             0        -49.52             0        -8.486         1.386        -91.07         801.2
   145         30.95         3.176             0             0         48.67             0         2.889         1.096         9.659         790.1
   146         24.29        -19.02             0             0        -13.13             0        -14.62        0.8998        -233.5         797.8
   147         24.85        -17.18             0             0         51.82             0        -18.04        0.7994        -330.9         776.1
   148          24.3           -19             0             0        -17.49             0        -13.97        0.1665        -219.8         783.8
   149         40.37         34.56             0             0        -54.21             0         25.76      -0.01682         435.9         786.8
   150         39.59         31.97             0             0        -8.338             0         24.99        0.8272         377.7         777.2
   151         25.86        -13.79             0             0          71.7             0        -14.84         1.294        -297.2         806.8
   152         37.96         26.52             0             0        -52.17             0         21.35        0.1804         375.7         792.8
   153         33.23         10.77             0             0         60.77             0         9.111        0.7398         116.1         786.5
   154         28.38        -5.406             0             0       -0.9802             0        -3.435       -0.5327        -51.78           769
   155         36.83         22.76             0             0         37.33             0         18.43       -0.2867         271.9         774.6
   156          35.8         19.33             0             0         75.23             0         15.97        -0.278         216.2         792.2
   157         33.07         10.24             0             0          49.7             0         8.509        0.5681         100.7         799.6
   158         26.04        -13.21             0             0        -14.04             0        -8.711        -1.028        -133.4         758.9
   159         34.35          14.5             0             0         35.96             0         12.86       0.08708         87.16         847.2
   160         40.73         35.76             0             0         3.223             0         27.66        0.7637         432.1         784.9
   161         30.14        0.4643             0             0        -11.19             0         2.492       -0.8018         9.578         856.1
   162         29.32        -2.281             0             0         65.69             0         -2.18        -2.373        -84.49         788.5
   163         39.88         32.93             0             0        -28.65             0         25.44        0.2374         427.8         802.3
   164         29.62        -1.278             0             0        -66.39             0         2.196         2.505           123         774.6
   165         30.15        0.5154             0             0        -8.777             0         1.689        0.6789         51.54         793.8
   166         27.83        -7.228             0             0        -5.135             0        -4.157        0.9024        -69.68         770.2
   167         40.77         35.89             0             0        -52.02             0         26.47        -1.093         441.3         771.1
   168         38.23         27.43             0             0        -22.65             0         21.68        0.2616         378.4         797.6
   169         29.69         -1.03             0             0        0.5307             0        0.6078        -1.209         13.63         782.2
   170         38.78         29.27             0             0          25.2             0         23.05        0.2062         355.5         791.5
   171         27.21        -9.311             0             0         6.134             0        -6.943       -0.3892        -187.5           776
   172         31.63         5.424             0             0        -42.71             0         7.579          2.22         203.4         814.9
   173         33.05         10.16             0             0        -63.11             0         10.37        -1.167         183.4         792.5
   174         40.96         36.55             0             0         76.46             0         28.95        0.2699         402.2           793
   175         40.75         35.85             0             0        -44.28             0         25.73        -1.367         489.1         816.2
   176         30.22         0.735             0             0        -41.76             0         3.246         1.626         85.11         806.2
   177         37.91         26.38             0             0        -27.87             0         20.91      -0.09553         346.4           779
   178         25.35        -15.49             0             0         22.98             0        -12.58        0.4751        -194.1         819.6
   179         39.54          31.8             0             0        -1.531             0         24.32        -1.271         384.9         788.6
   180         36.85         22.85             0             0         40.22             0          18.6       -0.5061           273         783.1
   181          28.4        -5.323             0             0         2.729             0        -2.941        0.4126        -41.89         789.6
   182         37.82         26.06             0             0        -28.46             0         20.73       -0.2483         354.2         794.1
   183         36.72         22.39             0             0        -61.48             0         18.59         1.016         348.4           811
   184         32.64         8.787             0             0         50.75             0         7.634         0.448         92.59         781.8
   185         25.39        -15.37             0             0         74.45             0        -16.74        0.3649        -333.9         781.7
   186         34.51         15.04             0             0         40.57             0         12.58      -0.02567         172.7         776.5
